prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,才五郎橋公園東側フェンス,,33.29123899,130.4993637
福岡県,久留米市,,,西鉄安武駅東側駐輪場フェンス,,33.2858753,130.4888973
福岡県,久留米市,,,市営津福今町住宅Ｎｏ．２棟東側遊園地北側フェンス,,33.2962329,130.5107356
福岡県,久留米市,,,市営松院寺住宅No．4棟東側入口左側フェンス,,33.29588218,130.4979464
福岡県,久留米市,,,市営松院寺住宅内さくら遊園地西側入口左側フェンス,,33.29552141,130.4973628
福岡県,久留米市,,,向野公園東入口右側フェンス（団地集会所南側）,,33.29405456,130.4986017
福岡県,久留米市,,,市営津福団地No．13棟東側,,33.29364331,130.49913
福岡県,久留米市,,,筑後川土地改良区用水路のり面フェンス,,33.2940928,130.4971478
福岡県,久留米市,,,土地改良会館東側入口右側フェンス,,33.29288592,130.495551
福岡県,久留米市,,,稲田公園南西入口右側,,33.2962827,130.4958036
福岡県,久留米市,,,行徳区美津留川前川橋欄干上流側,,33.35431591,130.7063125
福岡県,久留米市,,,小川区ふれあい広場南側入口左側ガードレール,,33.3537714,130.7105939
福岡県,久留米市,,,船越小学校体育館南東側フェンス（Ｔ字路前）,,33.34983228,130.7179898
福岡県,久留米市,,,千代久区消防水利西側ガードレール,,33.3585311,130.7191419
福岡県,久留米市,,,豊秋区公民館・神社西側フェンス,,33.35401842,130.7280312
福岡県,久留米市,,,樋ノ口バス停（吉井方面）北側フェンス（私有地）,,33.3457392,130.7256054
福岡県,久留米市,,,徳童下りバス停北側,,33.34585984,130.7204907
福岡県,久留米市,,,㈱郷原組様 資材置場南西側フェンス（㈲堤電設 向かい）,,33.3456062,130.7154412
福岡県,久留米市,,,立野区公民館西側フェンス,,33.3560963,130.6841672
福岡県,久留米市,,,西小田区神社南西角西側石塀,,33.35471966,130.6909197
福岡県,久留米市,,,石王区公民館南側（敷地内）,,33.3589686,130.6958859
福岡県,久留米市,,,水分小学校西側正門向かい側道沿（田主丸ソフトボール場側）,,33.34823051,130.6922477
福岡県,久留米市,,,松門寺区公民館南西角西側,,33.350016,130.7004135
